facid,facname,fac_type_code,city,county_name,capacity,latitude,longitude,zip,license_status_description
630026118,"COMMUNITY MEDICAL WELLNESS CENTERS, USA MOBILE UNIT 2",COMTYC,SYLMAR,LOS ANGELES,0,34.298496,-118.44063,91342,ACTIVE
630026119,INVINCIBLE VILLAS,ICFDDH,CANYON COUNTRY,LOS ANGELES,6,34.424811,-118.480464,91351,ACTIVE
630026122,LIFESTYLE AND WELLNESS HOME HEALTH SERVICES,HHA,MILPITAS,SANTA CLARA,0,37.424475,-121.9056885,95035,ACTIVE
630026124,"FIRST CHOICE HOME HEALTH SERVICES, INC.",HHA,CHATSWORTH,LOS ANGELES,0,34.25767701,-118.590492,91311,ACTIVE
630026126,ROTACARE COASTSIDE,FREEC,HALF MOON BAY,SAN MATEO,0,37.465029,-122.4329895,94019,ACTIVE
630026127,GOLD SPRINGS HHA,HHA,VAN NUYS,LOS ANGELES,0,34.193079,-118.449981,91405,ACTIVE
630026128,SPRING GARDEN HHA,HHA,VAN NUYS,LOS ANGELES,0,34.193079,-118.449981,91405,ACTIVE
630026129,ROTACARE GILROY,FREEC,GILROY,SANTA CLARA,0,37.02973069,-121.587416,95020,ACTIVE
630026130,ROTACARE MONTEREY,FREEC,SEASIDE,MONTEREY,0,36.60189747,-121.8489309,93955,ACTIVE
630026131,ROTACARE NORTHERN PENINSULA,FREEC,DALY CITY,SAN MATEO,0,37.69116007,-122.4740687,94015,ACTIVE
630026132,ROTACARE PITTSBURG,FREEC,PITTSBURG,CONTRA COSTA,0,38.00924212,-121.8659009,94565,ACTIVE
630026133,ROTACARE RICHMOND,FREEC,RICHMOND,CONTRA COSTA,0,37.934928,-122.346081,94804,ACTIVE
630026134,ROTACARE SAN JOSE,FREEC,SAN JOSE,SANTA CLARA,0,37.32166675,-121.881778,95110,ACTIVE
630026135,ROTACARE SAN RAFAEL,FREEC,SAN RAFAEL,MARIN,0,37.971909,-122.528043,94901,ACTIVE
630026136,ROTACARE SANTA CRUZ,FREEC,SANTA CRUZ,SANTA CRUZ,0,36.977652,-122.00418,95062,ACTIVE
630026137,"HANDS OF HOPE HOME HEALTH CARE, INC",HHA,TUJUNGA,LOS ANGELES,0,34.245135,-118.273392,91042,ACTIVE
630026138,"ALMERIA HOME HEALTH, INC.",HHA,NORTHRIDGE,LOS ANGELES,0,34.22253656,-118.5367466,91324,
630026139,BRIDGE TO COMFORT HOME HEALTH,HHA,SANTA CLARITA,LOS ANGELES,0,34.408526,-118.461496,91351,ACTIVE
630026140,WEST EMPIRE HOME HEALTH CARE INC,HHA,GLENDALE,LOS ANGELES,0,34.14910601,-118.258215,91203,ACTIVE
630026142,TOP HOME HEALTH INC.,HHA,GLENDALE,LOS ANGELES,0,34.17288099,-118.279915,91201,ACTIVE
630026144,GUIDING HOPE LLC,HHA,GLENDALE,LOS ANGELES,0,34.14197409,-118.2579126,91204,ACTIVE
630026147,BISHOP COMMUNITY HEALTH CENTER,COMTYC,BISHOP,INYO,0,37.361619,-118.3989285,93514,ACTIVE
630026148,SPES HOME HEALTH INC,HHA,WOODLAND HILLS,LOS ANGELES,0,34.167879,-118.6181055,91364,ACTIVE
630026152,"GENTLE WELL HOME HEALTH, INC.",HHA,WOODLAND HILLS,LOS ANGELES,0,34.16976,-118.5750945,91364,ACTIVE
630026153,"GIRONA HOME HEALTH, INC.",HHA,GLENDALE,LOS ANGELES,0,34.13069202,-118.252824,91205,ACTIVE
630026154,LIAHONA HOME HEALTH SERVICES INC.,HHA,ANAHEIM,ORANGE,0,33.869052,-117.74151,92808,ACTIVE
630026155,CANYON HILLS HEALTHCARE INC,HHA,TEMECULA,RIVERSIDE,0,33.51267,-117.158382,92590,ACTIVE
630026156,FRESENIUS MEDICAL CARE REEDLEY HOME,ESRD,REEDLEY,FRESNO,0,36.60423221,-119.440973,93654,
630026157,SC ADULT DAY HEALTH CARE CENTER,ADHC,ROSEMEAD,LOS ANGELES,0,34.062327,-118.0859625,91770,ACTIVE
630026159,"HEALING QUEST HEALTH SERVICES, INC.",HHA,WOODLAND HILLS,LOS ANGELES,0,34.16976,-118.5750945,91364,ACTIVE
630026163,NEWHALL HOME HEALTH CARE INC,HHA,SANTA CLARITA,LOS ANGELES,0,34.378995,-118.541849,91321,ACTIVE
630026165,BLUE HORIZON HOME HEALTH CARE,HHA,RESEDA,LOS ANGELES,0,34.19712099,-118.536377,91335,ACTIVE
630026166,"REVIVE HEALTHCARE SYSTEMS, INC.",HHA,SHERMAN OAKS,LOS ANGELES,0,34.156629,-118.4310315,91423,ACTIVE
630026167,"OPTIMAL CARE HOME HEALTH, INC.",HHA,TARZANA,LOS ANGELES,0,34.167006,-118.532079,91356,ACTIVE
630026168,TOP TIER HOME HEALTH AGENCY LLC,HHA,GLENDALE,LOS ANGELES,0,34.142157,-118.2684195,91204,ACTIVE
630026170,MACT SONORA PEDIATRIC HEALTH CENTER,COMTYC,SONORA,TUOLUMNE,0,37.987992,-120.3675705,95370,ACTIVE
630026171,VALENCIA CENTRAL HOME HEALTH INC,HHA,VALENCIA,LOS ANGELES,0,34.44388811,-118.6109933,91355,ACTIVE
630026172,PREGNANCY RESOURCE CENTER OF TRACY,FREEC,LIVERMORE,ALAMEDA,0,37.676106,-121.783158,94550,ACTIVE
630026173,CLINICA MONSENOR OSCAR A. ROMERO - VAN NUYS,COMTYC,VAN NUYS,LOS ANGELES,0,34.205193,-118.4484645,91405,ACTIVE
630026174,CLINICA MONSENOR OSCAR A. ROMERO - SAN FERNARNDO VALLEY,FQHC/COMTYC,VAN NUYS,LOS ANGELES,0,34.185546,-118.4484735,91401,ACTIVE
630026175,CLINICA MONSENOR OSCAR A. ROMERO - CANOGA PARK,COMTYC,CANOGA PARK,LOS ANGELES,0,34.20198,-118.5916005,91303,ACTIVE
630026176,"HAYVEN HOME, INC.",CLHF,NORTH HILLS,LOS ANGELES,6,34.225164,-118.486665,91343,ACTIVE
630026178,MEDPRO CARE INC.,HHA,VAN NUYS,LOS ANGELES,0,34.193421,-118.448451,91405,ACTIVE
630026180,"SANKOFA COMPREHENSIVE HOME HEALTH SERVICES, LLC",HHA,BAKERSFIELD,KERN,0,35.383662,-119.0215125,93301,
630026181,LA MAESTRA COMMUNITY HEALTH CENTERS - 1242 E. MAIN STREET,COMTYC,EL CAJON,SAN DIEGO,0,32.795487,-116.938566,92021,ACTIVE
630026182,LA MAESTRA COMMUNITY HEALTH CENTERS - 4167 FAIRMOUNT,COMTYC,SAN DIEGO,SAN DIEGO,0,32.752593,-117.100665,92105,ACTIVE
630026183,LA MAESTRA COMMUNITY HEALTH CENTERS - 4157 FAIRMOUNT,COMTYC,SAN DIEGO,SAN DIEGO,0,32.752458,-117.100665,92105,ACTIVE
630026185,CHSI MOBILE WELLNESS CLINIC #1,COMTYC,RIVERSIDE,RIVERSIDE,0,33.921315,-117.444105,92503,ACTIVE
630026188,MORENO VALLEY WOMEN'S HEALTH CENTER,FREEC,MORENO VALLEY,RIVERSIDE,0,33.935706,-117.24345,92553,ACTIVE
630026189,GOLDEN DREAMS ICF/DD-N,ICFDDN,COMPTON,LOS ANGELES,4,33.9096073,-118.2517079,90222,ACTIVE
630026190,ELLIT HOME HEALTH INC.,HHA,ARLETA,LOS ANGELES,0,34.23240901,-118.438497,91331,ACTIVE
630026191,LA MAESTRA COMMUNITY HEALTH CENTERS - 4175 FAIRMOUNT,COMTYC,SAN DIEGO,SAN DIEGO,0,32.75267475,-117.1008106,92105,ACTIVE
630026192,LA MAESTRA COMMUNITY HEALTH CENTERS - 4177 FAIRMOUNT,COMTYC,SAN DIEGO,SAN DIEGO,0,32.7528,-117.1006605,92105,ACTIVE
630026193,FREEDOM HOME HEALTH CARE,HHA,VAN NUYS,LOS ANGELES,0,34.200918,-118.516995,91406,ACTIVE
630026194,ALICANTE HOME HEALTH INC.,HHA,GLENDALE,LOS ANGELES,0,34.13069202,-118.252824,91205,ACTIVE
630026195,LA MAESTRA COMMUNITY HEALTH CENTERS - 4179 FAIRMOUNT,COMTYC,SAN DIEGO,SAN DIEGO,0,32.75273321,-117.1008079,92105,ACTIVE
630026196,PINNACLE HEALTH SANTA ANITA,CLHF,ALTADENA,LOS ANGELES,6,34.182639,-118.1430675,91001,ACTIVE
630026197,LA MAESTRA COMMUNITY HEALTH CENTERS - 4185 FAIRMOUNT,COMTYC,SAN DIEGO,SAN DIEGO,0,32.752899,-117.100584,92105,ACTIVE
630026199,TOTAL CARE HOME HEALTH INC,HHA,MISSION HILLS,LOS ANGELES,0,34.254252,-118.467851,91345,ACTIVE
630026200,LA MAESTRA COMMUNITY HEALTH CENTERS - 4187 FAIRMOUNT,COMTYC,SAN DIEGO,SAN DIEGO,0,32.752899,-117.100584,92105,ACTIVE
630026201,EMERGENCY HOME HEALTH INC,HHA,GLENDALE,LOS ANGELES,0,34.14594201,-118.23866,91205,ACTIVE
630026202,LA MAESTRA COMMUNITY HEALTH CENTERS - 4189 FAIRMOUNT,COMTYC,SAN DIEGO,SAN DIEGO,0,32.7529673,-117.1008011,92105,ACTIVE
630026203,GREAT LIFE HOME CARE INC,HHA,ENCINO,LOS ANGELES,0,34.155045,-118.475622,91436,ACTIVE
630026205,PREMIUM HOME HEALTH SERVICES,HHA,SHERMAN OAKS,LOS ANGELES,0,34.152633,-118.460043,91403,ACTIVE
630026206,"PLANET OF PARADISE HOME HEALTH CARE, INC",HHA,SUN VALLEY,LOS ANGELES,0,34.2345863,-118.3686306,91352,ACTIVE
630026208,GENTLE HANDS HOME HEALTH AGENCY INC.,HHA,MONTEBELLO,LOS ANGELES,0,34.010113,-118.1087228,90640,ACTIVE
630026209,ADVANTAGE HOME HEALTH,HHA,VAN NUYS,LOS ANGELES,0,34.215588,-118.479744,91406,ACTIVE
630026211,AUTONOMY HOME HEALTH,HHA,RESEDA,LOS ANGELES,0,34.204158,-118.5363,91335,ACTIVE
630026212,CALPRIME HOME HEALTH CARE,HHA,GLENDALE,LOS ANGELES,0,34.142238,-118.2624705,91204,ACTIVE
630026224,WILMINGTON COMMUNITY CLINIC AT WILMINGTON MIDDLE SCHOOL,COMTYC,WILMINGTON,LOS ANGELES,0,33.797547,-118.272789,90744,ACTIVE
630026225,"INSPIRE HOME HEALTH, INC.",HHA,GLENDALE,LOS ANGELES,0,34.146576,-118.252953,91205,ACTIVE
630026228,UNIFIEDCARE COMMUNITY HEALTH CENTER,COMTYC,LOMITA,LOS ANGELES,0,33.789042,-118.316025,90717,ACTIVE
630026229,PROSPERITY HOME HEALTH,HHA,VAN NUYS,LOS ANGELES,0,34.215588,-118.479744,91406,ACTIVE
630026230,"SAVIOR HOME HEALTH CARE, INC.",HHA,STUDIO CITY,LOS ANGELES,0,34.139952,-118.3778775,91604,ACTIVE
630026231,BRIGHT DAY HOME HEALTH CARE,HHA,GRANADA HILLS,LOS ANGELES,0,34.264044,-118.5039945,91344,ACTIVE
630026232,PINNACLE HEALTH COLMAN,CLHF,ALTADENA,LOS ANGELES,6,34.18398,-118.136538,91001,ACTIVE
630026233,SATELLITE HEALTHCARE NORTH SUNNYVALE,ESRD/CDC,SUNNYVALE,SANTA CLARA,29,37.393065,-122.033214,94085,ACTIVE
630026237,FIRST CHOICE HEALTH PROVIDERS INC,HHA,NORTH HOLLYWOOD,LOS ANGELES,0,34.157259,-118.3708845,91602,ACTIVE
630026239,COMPLETE HEALTH CARE SERVICES,HHA,VAN NUYS,LOS ANGELES,0,34.215588,-118.479744,91406,ACTIVE
630026243,GLENHILLS HOME HEALTH,HHA,GLENDALE,LOS ANGELES,0,34.130061,-118.2527415,91205,ACTIVE
630026244,VITAMIN HEALTHCARE,HHA,RESEDA,LOS ANGELES,0,34.195464,-118.5362325,91335,ACTIVE
630026245,"SUNLIGHT HOME HEALTH CARE, INC.",HHA,BURBANK,LOS ANGELES,0,34.162371,-118.328733,91506,ACTIVE
630026249,SAFECARE HOME CARE INC.,HHA,VAN NUYS,LOS ANGELES,0,34.188849,-118.449882,91411,ACTIVE
630026250,CAPITALHOME CARE INC,HHA,NORTH HOLLYWOOD,LOS ANGELES,0,34.157259,-118.3708845,91602,ACTIVE
630026251,"ON BEACH SURGERY CENTER, LLC",ASC,BUENA PARK,ORANGE,0,33.875451,-117.997974,90621,
630026258,CARE AND KINDNESS HOME HEALTH SERVICES INC,HHA,GLENDALE,LOS ANGELES,0,34.146477,-118.268613,91204,ACTIVE
630026262,LNC HOME HEALTH CARE SERVICES INC,HHA,MISSION HILLS,LOS ANGELES,0,34.254252,-118.467851,91345,ACTIVE
630026265,"MISSION CITY COMMUNITY NETWORK, INC. - WILSHIRE",COMTYC,LOS ANGELES,LOS ANGELES,0,34.061229,-118.304964,90010,ACTIVE
630026266,ESCONDIDO FAMILY COUNSELING CENTER,COMTYC,ESCONDIDO,SAN DIEGO,0,33.122997,-117.080793,92025,ACTIVE
630026267,FAMOUS HOME HEALTHCARE,HHA,VAN NUYS,LOS ANGELES,0,34.187883,-118.448292,91401,ACTIVE
630026268,"VERONA HOME HEALTH CARE, INC.",HHA,PANORAMA CITY,LOS ANGELES,0,34.244721,-118.4500305,91402,ACTIVE
630026270,"SILVERLAKE HOME HEALTH, INC.",HHA,LOS ANGELES,LOS ANGELES,0,34.107471,-118.265184,90039,ACTIVE
630026271,"PURE SHIELD HEALTH SERVICES, INC.",HHA,WOODLAND HILLS,LOS ANGELES,0,34.16976,-118.5750945,91364,ACTIVE
630026272,RSG HOME HEALTH,HHA,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630026273,NOOR HOME CARE,HHA,SIMI VALLEY,VENTURA,0,34.273314,-118.705626,93063,ACTIVE
630026276,FAITHFUL HOME HEALTH SERVICES,HHA,FRESNO,FRESNO,0,36.791136,-119.7817425,93726,ACTIVE
630026277,PRECISION HOME HEALTH INC,HHA,RESEDA,LOS ANGELES,0,34.200981,-118.537677,91335,ACTIVE
630026279,"WEST COAST HEALTH SERVICES, INC",HHA,BURBANK,LOS ANGELES,0,34.180992,-118.330713,91506,ACTIVE
630026281,"TRUE CARE HOME HEALTH OF NORTHERN CALIFORNIA, INC.",HHA,CITRUS HEIGHTS,SACRAMENTO,0,38.682846,-121.315401,95621,ACTIVE
630026282,DM UNITED HOME HEALTH,HHA,GLENDALE,LOS ANGELES,0,34.15196298,-118.255487,91203,ACTIVE
630026283,CAREHUG HOME HEALTH SERVICES INC.,HHA,TARZANA,LOS ANGELES,0,34.17246,-118.5612255,91356,ACTIVE
630026284,"SOUTHWEST HEALTH SERVICES, INC.",HHA,BURBANK,LOS ANGELES,0,34.180992,-118.330713,91506,ACTIVE
630026285,SABAN COMMUNITY CLINIC - MOBILE CLINIC,COMTYC,LOS ANGELES,LOS ANGELES,0,34.101819,-118.3214745,90028,ACTIVE
630026286,"EAST VALLEY COMMUNITY CENTER, INC. - PALOMARES SBC",COMTYC,POMONA,LOS ANGELES,0,34.083684,-117.7464285,91767,ACTIVE
630026288,911 HOME HEALTH CARE SERVICES INC,HHA,TARZANA,LOS ANGELES,0,34.1728621,-118.5591211,91356,ACTIVE
630026292,"STRONG HEALTH HOME HEALTH CARE, INC",HHA,GLENDALE,LOS ANGELES,0,34.151958,-118.255491,91203,ACTIVE
630026295,"HEALTHY FUTURE HOME HEALTHCARE, INC.",HHA,GLENDALE,LOS ANGELES,0,34.15821002,-118.261204,91203,ACTIVE
630026296,WISDOM HOME HEALTH CARE INC.,HHA,GLENDALE,LOS ANGELES,0,34.16880228,-118.2867635,91201,ACTIVE
630026297,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,COMTYC,FRESNO,FRESNO,0,36.7362425,-119.7084868,93727,ACTIVE
630026299,"RUBY HOME HEALTH, INC.",HHA,GLENDALE,LOS ANGELES,0,34.146513,-118.2666555,91204,ACTIVE
630026300,RESTART HOME HEALTH CARE INC,HHA,LA CRESCENTA,LOS ANGELES,0,34.24043301,-118.265683,91214,ACTIVE
630026301,ICONIC HOME HEALTH CARE INC.,HHA,TUJUNGA,LOS ANGELES,0,34.250652,-118.2883185,91042,ACTIVE
630026302,"FIRST HOPE HOME HEALTH CARE, INC.",HHA,GLENDALE,LOS ANGELES,0,34.146072,-118.257435,91210,ACTIVE
630026304,TRUE WEALTH HOME HEALTHCARE INC.,HHA,SANTA CLARITA,LOS ANGELES,0,34.44250646,-118.5121414,91350,ACTIVE
630026306,MONTE HEALTHCARE,HHA,GLENDALE,LOS ANGELES,0,34.151958,-118.255491,91203,ACTIVE
630026307,ARTCARE HOME HEALTHCARE,HHA,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630026309,AVID HOME HEALTH CARE INC,HHA,VAN NUYS,LOS ANGELES,0,34.18686,-118.4323995,91401,ACTIVE
630026312,PRIME CHOICE HOME HEALTH,HHA,GLENDORA,LOS ANGELES,0,34.128261,-117.871146,91740,ACTIVE
630026313,NAADI MANTECA ASC,ASC,MANTECA,SAN JOAQUIN,0,37.798416,-121.2408495,95337,
630026314,"TOP PICK HOME HEALTH CARE, INC.",HHA,LA CRESCENTA,LOS ANGELES,0,34.24043301,-118.265683,91214,ACTIVE
630026316,STONEBRIDGE HOME HEALTH INC.,HHA,RESEDA,LOS ANGELES,0,34.201278,-118.542033,91335,ACTIVE
630026317,EL SEGUNDO ENDOSCOPY CENTER,ASC,EL SEGUNDO,LOS ANGELES,0,33.9161836,-118.3889971,90245,
630026318,LA MAESTRA COMMUNITY HEALTH CENTERS - MOBILE DENTAL,COMTYC,SAN DIEGO,SAN DIEGO,0,32.750622,-117.101205,92105,ACTIVE
630026319,TRI-STATE COMMUNITY HEALTHCARE CENTER - POMONA,COMTYC,POMONA,LOS ANGELES,0,34.075233,-117.72009,91767,ACTIVE
630026322,EVITA HOME HEALTH INC.,HHA,LOS ANGELES,LOS ANGELES,0,34.124009,-118.26846,90039,ACTIVE
630026323,VALLEYWIDE HOME HEALTH CARE INC.,HHA,SHERMAN OAKS,LOS ANGELES,0,34.150995,-118.450179,91403,ACTIVE
630026324,HEALING DOVE HOME HEALTH,HHA,BURBANK,LOS ANGELES,0,34.17447569,-118.3511333,91505,ACTIVE
630026325,STAR SPANGLED HOME HEALTH INC,HHA,NORTH HOLLYWOOD,LOS ANGELES,0,34.154046,-118.3683195,91602,ACTIVE
630026326,CITYWIDE HOME HEALTH CARE INC.,HHA,SHERMAN OAKS,LOS ANGELES,0,34.150995,-118.450179,91403,ACTIVE
630026329,EMERALD HOME HEALTH SERVICES,HHA,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630026330,WEST CREEK HOME HEALTH CARE SERVICES,HHA,VALENCIA,LOS ANGELES,0,34.441641,-118.5710985,91355,ACTIVE
630026331,FAIR CARE HOME HEALTH LLC,HHA,ANAHEIM,ORANGE,0,33.832935,-117.9637065,92801,ACTIVE
630026335,"PRESTIGIOUS HOME HEALTHCARE, INC.",HHA,CANOGA PARK,LOS ANGELES,0,34.220601,-118.5894945,91304,ACTIVE
630026338,SUPREME HOME HEALTH SERVICES,HHA,CANOGA PARK,LOS ANGELES,0,34.200846,-118.5920595,91303,ACTIVE
630026340,IMPRESSION HOME HEALTH,HHA,VAN NUYS,LOS ANGELES,0,34.188471,-118.4471775,91401,ACTIVE
630026341,CAREMORE HOME HEALTH,HHA,VAN NUYS,LOS ANGELES,0,34.188471,-118.4471775,91401,ACTIVE
630026344,ELITE HOME HEALTH CARE,HHA,SAN BERNARDINO,SAN BERNARDINO,0,34.06659746,-117.2823412,92408,ACTIVE
630026345,MERLI HOME HEALTH INC,HHA,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630026354,"HELIUS HOME HEALTH, INC.",HHA,SIMI VALLEY,VENTURA,0,34.27263729,-118.7125042,93063,ACTIVE
630026356,"GRAVITAS HOME HEALTH, INC",HHA,SIMI VALLEY,VENTURA,0,34.272918,-118.7126955,93063,ACTIVE
630026359,OUTREACH HOME HEALTH CARE SERVICES,HHA,BURBANK,LOS ANGELES,0,34.1762902,-118.3210209,91506,ACTIVE
630026360,FIFTH DOC HOME HEALTH CARE,HHA,GLENDALE,LOS ANGELES,0,34.16292526,-118.2982532,91201,ACTIVE
630026366,"APEX COMMUNITY HEALTH CENTER, INC.",COMTYC,RESEDA,LOS ANGELES,0,34.200828,-118.5267735,91335,ACTIVE
630026369,BNM HOME HEALTH AGENCY,HHA,NORTHRIDGE,LOS ANGELES,0,34.226973,-118.5363405,91324,ACTIVE
630026373,ELEGANCE HOME HEALTH INC,HHA,BURBANK,LOS ANGELES,0,34.173351,-118.329642,91506,ACTIVE
630026374,PLANNED PARENTHOOD LOS ANGELES - INGLEWOOD CENTER,COMTYC,INGLEWOOD,LOS ANGELES,0,33.97562357,-118.3576958,90302,ACTIVE
630026375,RMA HOME HEALTHCARE INC.,HHA,SHERMAN OAKS,LOS ANGELES,0,34.15117701,-118.447056,91423,ACTIVE
630026378,WELLNET HOME HEALTH,HHA,GLENDALE,LOS ANGELES,0,34.146495,-118.2700125,91204,ACTIVE
630026381,"LA HEART CARE HOME HEALTH, INC.",HHA,SAN GABRIEL,LOS ANGELES,0,34.128342,-118.0728675,91775,ACTIVE
630026382,FOREVER YOUNG CBAS,ADHC,SUNLAND,LOS ANGELES,0,34.260156,-118.31346,91040,ACTIVE
630026383,BIRTH CHOICE OF SAN MARCOS,FREEC,SAN MARCOS,SAN DIEGO,0,33.14142,-117.20223,92078,ACTIVE
630026387,CHINATOWN SERVICE CENTER - DENTAL,COMTYC,LOS ANGELES,LOS ANGELES,0,34.062552,-118.239867,90012,ACTIVE
630026388,CHINATOWN SERVICE CENTER - BEHAVIORAL HEALTH,COMTYC,LOS ANGELES,LOS ANGELES,0,34.062552,-118.239867,90012,ACTIVE
630026389,CHINATOWN SERVICE CENTER - MONTEREY PARK,COMTYC,MONTEREY PARK,LOS ANGELES,0,34.051401,-118.138122,91754,ACTIVE
630026390,CHINATOWN SERVICE CENTER,COMTYC,ALHAMBRA,LOS ANGELES,0,34.091937,-118.12428,91801,ACTIVE
630026391,SANTA CRUZ MOUNTAIN HEALTH CENTER,COMTYC,BEN LOMOND,SANTA CRUZ,0,37.09089,-122.090049,95005,ACTIVE
630026392,FAMILY HEALTHCARE NETWORK,COMTYC,FRESNO,FRESNO,0,36.788031,-119.785383,93726,ACTIVE
630026393,ROADS COMMUNITY CLINIC - LYNWOOD,COMTYC,LYNWOOD,LOS ANGELES,0,33.929163,-118.2004695,90262,ACTIVE
630026395,LAKE COUNTY TRIBAL HEALTH SOUTHSHORE CLINIC,COMTYC,CLEARLAKE,LAKE,0,38.9619602,-122.6408039,95422,ACTIVE
630026396,STERLING HOME HEALTH CARE INC.,HHA,GLENDALE,LOS ANGELES,0,34.16868299,-118.286971,91201,ACTIVE
630026398,"AVIS HOME HEALTH, INC.",HHA,WOODLAND HILLS,LOS ANGELES,0,34.164837,-118.6262595,91364,ACTIVE
630026399,NORTH EAST MEDICAL SERVICES - PACIFIC SUITE 604,COMTYC,SAN FRANCISCO,SAN FRANCISCO,0,37.797093,-122.4074655,94133,ACTIVE
630026403,FAITHFUL HANDS HOME HEALTH,HHA,CHATSWORTH,LOS ANGELES,0,34.249419,-118.6068645,91311,ACTIVE
630026405,"DAVA HHC, INC.",HHA,SHERMAN OAKS,LOS ANGELES,0,34.150995,-118.450179,91403,ACTIVE
630026408,TRUECARE,COMTYC,SAN MARCOS,SAN DIEGO,0,33.182523,-117.1600695,92069,ACTIVE
630026409,INLAND VALLEY HOME HEALTH CARE,HHA,DIAMOND BAR,LOS ANGELES,0,34.0175851,-117.8122853,91765,ACTIVE
630026410,NATIONAL AMBULATORY SURGERY CENTER,ASC,CAMARILLO,VENTURA,0,34.217334,-119.015973,93012,
630026411,GRACEFUL CARE HOME HEALTH SERVICES INC.,HHA,ANAHEIM,ORANGE,0,33.840774,-117.8924535,92805,ACTIVE
630026412,"CARDINAL HOME HEALTHCARE SERVICES, INC.",HHA,FULLERTON,ORANGE,0,33.88535401,-117.925279,92835,ACTIVE
630026413,"DESERT REGIONAL HOME HEALTHCARE, INC.",HHA,CATHEDRAL CITY,RIVERSIDE,0,33.7917645,-116.4581584,92234,ACTIVE
630026414,AKA HOME HEALTH INC.,HHA,VAN NUYS,LOS ANGELES,0,34.193079,-118.449981,91405,ACTIVE
630026415,VCC: MOBILE WELLNESS UNIT,COMTYC,VISTA,SAN DIEGO,0,33.190524,-117.25902,92081,ACTIVE
630026416,LA MEMORIAL HOME HEALTH CARE,HHA,VAN NUYS,LOS ANGELES,0,34.200918,-118.516995,91406,ACTIVE
630026417,LION HEART HEALTHCARE,HHA,NORTHRIDGE,LOS ANGELES,0,34.233246,-118.5366375,91324,ACTIVE
630026418,ELEVATE HOME HEALTH CARE,HHA,VAN NUYS,LOS ANGELES,0,34.200918,-118.516995,91406,ACTIVE
630026419,A S K HOME HEALTH INC,HHA,GLENDALE,LOS ANGELES,0,34.1311483,-118.2523005,91205,ACTIVE
630026421,MONARCH HOME HEALTH CARE,HHA,VAN NUYS,LOS ANGELES,0,34.186851,-118.4460705,91401,ACTIVE
630026422,"HOLLY HOME HEALTH SERVICES, INC.",HHA,CHATSWORTH,LOS ANGELES,0,34.256817,-118.5913485,91311,ACTIVE
630026424,SAGE IN THE RANCH HOME HEALTH AGENCY INC,HHA,RANCHO SANTA FE,SAN DIEGO,0,33.020172,-117.202482,92067,ACTIVE
630026425,SHEKINAH HOME HEALTH INC.,HHA,TORRANCE,LOS ANGELES,0,33.836994,-118.3100085,90501,ACTIVE
630026426,"R&R HOME HEALTH, INC.",HHA,VAN NUYS,LOS ANGELES,0,34.215588,-118.479744,91406,ACTIVE
630026428,MARGARET HOME HEALTH INC,HHA,TARZANA,LOS ANGELES,0,34.170777,-118.540134,91356,ACTIVE
630026429,NATIONAL HOME HEALTH SERVICES INC. - MANTECA,HHA,MANTECA,SAN JOAQUIN,0,37.801359,-121.2306615,95337,ACTIVE
630026431,LIFELONG MEDICAL CARE - RODEO HEALTH CENTER,COMTYC,RODEO,CONTRA COSTA,0,38.039139,-122.263605,94572,ACTIVE
630026432,"ETIQUETTE HOME HEALTH, INC.",HHA,VAN NUYS,LOS ANGELES,0,34.215588,-118.479744,91406,ACTIVE
630026433,SPECIAL ADULT CARE,HHA,NORTH HOLLYWOOD,LOS ANGELES,0,34.186842,-118.3897845,91606,ACTIVE
630026434,DEVOTION HOME HEALTH CARE INC,HHA,HAYWARD,ALAMEDA,0,37.6533,-122.1052275,94545,ACTIVE
630026435,"CARE AMERICA HOME HEALTH, INC.",HHA,SAN BERNARDINO,SAN BERNARDINO,0,34.1037,-117.2914785,92401,ACTIVE
630026437,NEWPORT COAST SURGICAL INSTITUTE,ASC,NEWPORT BEACH,ORANGE,0,33.65654652,-117.8778839,92660,
630026438,"ARK HOME HEALTH, INC.",HHA,UPLAND,SAN BERNARDINO,0,34.09652714,-117.6700331,91786,ACTIVE
630026440,"LA'S FINEST HOME HEALTH, INC.",HHA,VAN NUYS,LOS ANGELES,0,34.20086309,-118.5029874,91406,ACTIVE
630026441,ANGELES COMMUNITY HEALTH CENTER,COMTYC,HUNTINGTON PARK,LOS ANGELES,0,33.98391181,-118.2225896,90255,ACTIVE
630026442,COMMUNITY HEALTH CENTERS PALISADE PRIMARY CARE,COMTYC,SANTA MARIA,SANTA BARBARA,0,34.95168,-120.411648,93454,ACTIVE
630026445,MARIN COMMUNITY CLINIC - WEST SAN RAFAEL,COMTYC,SAN RAFAEL,MARIN,0,37.972629,-122.5364085,94901,ACTIVE
630026446,"MEADOW WALK HOME HEALTH, INC.",HHA,COVINA,LOS ANGELES,0,34.076133,-117.8888895,91723,ACTIVE
